name,description,link_url,image_url,manufacturer_id
29.5″W Lindsay 6 LT Chandelier | 139594,no description available.,https://2ndave.com/product/29-5w-lindsay-6-lt-chandelier-139594/,https://2ndave.com/wp-content/uploads/2022/12/139594.jpg,1261
30″ Wide Madison Inverted Pendant | 230122,"For a distinctive and luxurious look in any residential or commercial space, Madison is thoughtfully designed with a Whitestone Idalight diffuser and enhanced with hardware and accents featured in a Galvanized finish. This transitionally styled fixture is perfect for illuminating large corridors, lobbies, living rooms, and other areas. Overall height ranges from 28 to 96 inches as the chain easily adjusts in the field. The Madison Pendant is included in our American-made, American-designed, handcrafted Contemporary Lighting Collection. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30-wide-madison-inverted-pendant-230122/,https://2ndave.com/wp-content/uploads/2022/12/230122.jpg,1261
30″ Wide Madison Inverted Pendant | 242524,"For a sophisticated marbleized look, Madison is designed with a stunning Fleshtone Idalight diffuser and complemented with hardware finished in Timeless Bronze. Wired with two-circuits to enable 50% less lighting/energy usage when full output is not required. The transitionally styled pendant is perfect for enhancing corridors and other spaces in both residential and commercial environments. Custom crafted in the Yorkville, NY.",https://2ndave.com/product/30-wide-madison-inverted-pendant-242524/,https://2ndave.com/wp-content/uploads/2022/12/242524.jpg,1261
30″ Wide Manchester Flushmount | 129760,"This classic ceiling fixture features a nautical inspired design. The Manchester octagon shaped flushmount reveals a Clear Seeded Glass lens that diffuses ambient illumination and is complemented with a Brass finish. Handmade by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Fixture sizes, lens colors, and metal finishes can be customized to your specifications. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-manchester-flushmount-129760/,https://2ndave.com/wp-content/uploads/2022/12/129760.jpg,1261
30″ Wide Muette Chandelier | 257217,"A remarkable abstract work of art. Give your home a modern artistic aura with this Champagne Metallic Chandelier. Spectacular in its avant-garde appearance, this artisanal chandelier boasts a cluster of metallic pieces that display nicely in the air with curved arms from a sputnik-like hub. Overall height ranges from 31 to 145 inches as the aircraft cable and cord can be adjusted in the factory. The Muette Chandelier is included in our American-made, American-designed, handcrafted Modern Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-muette-chandelier-257217/,https://2ndave.com/wp-content/uploads/2023/02/257217.jpg,1261
30″ Wide Nolan Semi-Flushmount | 258294,"A stunning centerpiece to illuminate any residential or commercial setting. The Nolan ceiling fixture features an Oil Rubbed Bronze finished band with decorative ballpoint accents. The circular band wraps around the complementary Weave-Tex perforated mesh background. The ceiling fixture is enhanced with a Statuario Idalight bottom diffuser. The Nolan Semi-Flushmount is included in our American-made, American-designed, handcrafted Industrial Lighting Collection. Manufactured in Yorkville, NY. UL & cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-nolan-semi-flushmount-258294/,https://2ndave.com/wp-content/uploads/2023/03/258294.jpg,1261
30″ Wide Oak Leaf & Acorn Flushmount | 131220,"A distinctive charm is revealed with this elegant, nature inspired design. Rust finished Oak Leaves and Acorns adorn a Frosted Seeded Glass curvaceous shade with a matching bottom diffuser. A stunning design, the Oak symbolizes strength, endurance, eternity, honor, hospitality and virtue. The Oak Leaf & Acorn Flushmount is Domestically manufactured in our 180,000 square foot facility in Yorkville, New York. Customize shade colors, metal finishes and fixture sizes to suit your taste. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-oak-leaf-acorn-flushmount-131220/,https://2ndave.com/wp-content/uploads/2022/12/131220.jpg,1261
30″ Wide Olivia 6 Light Chandelier | 118910,"A rich exquisite look is defined by the Olivia Chandelier. Six graceful Amber faux candlelights crowned with Black Textrene Shades adorn bobeches that are enhanced with Hand-forged Iron scrollwork, bottom finial and hardware featured in a stunning Pate finish. This charming chandelier is handcrafted by our artisans in the USA. Custom lighting fixtures are offered in a variety of finishes, styles, sizes and energy efficient lamping options such as LED. The 30-inch wide fixture is UL and cUL listed for dry and damp locations; however we do not recommend installing it in spaces that experience a large amount of moisture.",https://2ndave.com/product/30-wide-olivia-6-light-chandelier-118910/,https://2ndave.com/wp-content/uploads/2022/12/118910.jpg,1261
30″ Wide Olivia 6 Light Chandelier | 129201,"A rich exquisite look is defined by the Olivia Wall Sconce. 6 Graceful White Frosted Glass shades are perched on bobeches. The shades are complemented with Iron Scrollwork in a Chestnut hand-applied finish. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade colors, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-olivia-6-light-chandelier-129201/,https://2ndave.com/wp-content/uploads/2022/12/129201.jpg,1261
30″ Wide Paloma Golpe Semi-Flushmount | 230968,"Discover a unique decorative look and industrial lighting design revealing an exposed 4 Edison-styled lamp configuration displayed from within. The custom-crafted ceiling fixture features a Flat Black Frame with a Metallic Bronze Weave-Tex caged frame. The Paloma Golpe Semi-Flushmount is included in our American-made, American-designed handcrafted Industrial Lighting Collection. Manufactured in Yorkville, NY. UL & cUL listed for dry and damp locations",https://2ndave.com/product/30-wide-paloma-golpe-semi-flushmount-230968/,https://2ndave.com/wp-content/uploads/2023/04/230968.jpg,1261
30″ Wide Parmecia Pendant | 200845,"Parmecia reveals a dramatic intriguing design. This unique pendant evokes awe-inspiring details like a luxurious snakeskin handbag or posh pair of shoes. Textured Black finished accents highlight a White Linen shade which is enhanced with a Statuario Idalight bottom diffuser. The overall height ranges from 15 to 94 inches as the chain length can be easily adjusted in the field to accommodate your specific needs. Handcrafted in our 180,000 square manufacturing facility in Yorkville, New York. Diffuser styles, metal finishes and fixture sizes can be customized to meet your needs. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/30-wide-parmecia-pendant-200845/,https://2ndave.com/wp-content/uploads/2022/12/200845.jpg,1261
30″ Wide Parnella 6 Light Chandelier | 215651,"Custom crafted for the King or Queen in your castle, Parnella presents a touch of warm opulence blended with handsome styling. This chandelier offers an extraordinary design as sparkling illumination evokes from 6 White faux candlelights that adorn the perimeter of this solid ring with arms and accents in a Charcoal Gray finish. This fixture will make a design statement as a centerpiece in any room including an entryway, dining room, lobby, conference room and other locations. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in custom sizes, styles and finishes. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-parnella-6-light-chandelier-215651/,https://2ndave.com/wp-content/uploads/2022/12/215651.jpg,1261
30″ Wide Penelope 6 Light Pendant | 200430,"Superb American craftsmanship creates the beauty of fine lighting with the elegant Penelope pendant. A circular frame features a Rainstone Idalight diffuser which reveals six Ivory colored faux candlelights. The fixture is a Light Sandstone finish and complemented with floral accents. The overall height ranges from 39 to 110 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Shade styles, metal finishes and pendant sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-penelope-6-light-pendant-200430/,https://2ndave.com/wp-content/uploads/2022/12/200430.jpg,1261
30″ Wide Personalized Hamilton Pendant | 195657,The material is Steel and Acrylic. The finish is Mahogany Bronze. The acrylic is Sahara Taupe Idalight.,https://2ndave.com/product/30-wide-personalized-hamilton-pendant-195657/,https://2ndave.com/wp-content/uploads/2022/12/195657.jpg,1261
30″ Wide Radha Pendant | 115332,"Dramatic elegant scroll designs are highlighted on 8 side panels and the bottom diffuser of this beautiful fixture, which is featured in stunning Beige art glass. The scrollwork, decorative accents and matching hardware are all featured in an exquisite Chestnut finish. Handcrafted in the USA, this pendant is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. This fixture is UL and cUL listed.",https://2ndave.com/product/30-wide-radha-pendant-115332/,https://2ndave.com/wp-content/uploads/2022/12/115332.jpg,1261
30″ Wide Radha Pendant | 160260,"Dramatic elegant scroll designs are highlighted on six side panels and the bottom diffuser of this beautiful pendant, which is featured in stunning Honey art glass with a granite texture. The scrolls, decorative accents and matching hardware are all featured in an exquisite Chestnut Textured finish. Handcrafted in the USA, this pendant is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options. This fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-radha-pendant-160260/,https://2ndave.com/wp-content/uploads/2022/12/160260.jpg,1261
30″ Wide Renaissance Pendant | 117394,"A luxurious, exotic ceiling pendant designed for residential, hospitality and commercial applications, the Renaissance features a stunning sophisticated look with a Statuario Idalight bowl shaped shade. The inverted shade is complemented with elongated Acanthus leaves and intricate scrollwork, as well as Crystal Pendalogs and Orb finial. The decorative accents which hardware, frame and accents featured in a Pompeii Gold finish. Handcrafted in our Yorkville, NY manufacturing facility in the USA, this lovely fixture is available in custom sizes, styles, finishes and dimmable energy efficient lamping options such as LED. The 30-inch wide pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-renaissance-pendant-117394/,https://2ndave.com/wp-content/uploads/2022/12/117394.jpg,1261
30″ Wide San Marino 3 Light Pendant | 120636,"This classically styled chandelier is designed for the finest residential, hospitality and commercial interiors. Beautiful ambient lighting is delivered by 3 Ivory faux candlelights perched on bobeches with ballpoint finials. Stylized diamond accents and floral medallions adorn this exquisite chandelier featured in a stunning Corinth finish. Custom crafted by expert artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Custom styles, colors, and sizes are available, as well as energy efficient lamping options such as LED. The 30-inch wide chandelier is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-san-marino-3-light-pendant-120636/,https://2ndave.com/wp-content/uploads/2022/12/120636.jpg,1261
30″ Wide Standford 10 Light Semi-Flushmount | 139481,"Ornate Hand-forged metalwork is combined with soft ambient illumination to create a rich, luxurious look for Standford. This high-styled wall fixture features a stunning Botticino Idalight lens, which is enhanced with diamond designs and scrolled accents in an Antique Copper finish. The unique shade is complemented with five matching Cylindres around the perimeter. The Standford Semi-Flushmount is featured in our American made, American designed handcrafted Nature Inspire Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-standford-10-light-semi-flushmount-139481/,https://2ndave.com/wp-content/uploads/2022/12/139481.jpg,1261
30″ Wide Strasbourg 3 Light Wall Sconce | 233089,The material is Steel and Glass. The finish is Fine Textured Black. The glass is White.,https://2ndave.com/product/30-wide-strasbourg-3-light-wall-sconce-233089/,https://2ndave.com/wp-content/uploads/2022/12/233089.jpg,1261
30″ Wide Tall Pines Inverted Pendant | 140717,"Mesmerizing Tall Pine Tree silhouettes stand tall as the brilliant ambient light is projected through a stunning Amber Quartz Idalight diffuser. The shade is complemented with a frame, decorative accents and hardware featured in a Rustic Iron finish. Handcrafted by expert artisans in our manufacturing facility at the foothills of the spectacular Adirondack Mountains, the nature-inspired pendant is available in custom designs, sizes and styles. Energy efficient lamping options such as LED are available. The 30-inch pendant is UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/30-wide-tall-pines-inverted-pendant-140717/,https://2ndave.com/wp-content/uploads/2022/12/140717.jpg,1261
30″ Wide Winter Solstice 12 Light Chandelier | 212303,"Like the branches of a tree in the cold winter woods. The Winter Solstice chandelier is an abstract expression of light. Delicate intricacies abound with Classic Rust finished branches that embrace beautiful ambient light shines from 12 IvoryGrain Idalight Cylindres. Overall height ranges from 47 to 107 inches as the chain length can be easily adjusted in the field. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, NY. Candlelight colors, chandelier styles and sizes can be customized. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30-wide-winter-solstice-12-light-chandelier-212303/,https://2ndave.com/wp-content/uploads/2022/12/212303.jpg,1261
30″L Ballerina 5 LT Chandelier | 121693,"A transitionally styled chandelier, Ballerina sautes in the air with distinctive grace and elegance, appearing to balance on your ceiling stage with a design ranging from modern to classic. The winding ballpoint tipped frame is featured in a Brushed Steel finish and entwined with bending Copper limbs that embrace five Clear Mouthblown Glass shades with a Satin finish. Handmade by highly skilled artisans at our manufacturing facility in Yorkville, New York this chandelier is available in custom sizes, styles and colors, as well as dimmable energy efficient lamping options such as LED. The 30-inch long fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30l-ballerina-5-lt-chandelier-121693/,https://2ndave.com/wp-content/uploads/2022/12/121693.jpg,1261
30″L Ballerina 5 LT Chandelier | 128524,no description available.,https://2ndave.com/product/30l-ballerina-5-lt-chandelier-128524/,https://2ndave.com/wp-content/uploads/2022/12/128524.jpg,1261
30″L Kyoto Oblong Pendant | 15222,"This sleek minimalist design offers a transitional architectural look that is popular today. The ceiling pendant features Travertine Idalight that is enhanced with a straight line design. The frame, accents and hardware are featured in Satin Stainless Steel. Custom crafted in Upstate New York at our manufacturing facility, this oblong fixture is available in custom sizes, styles, colors and dimmable lamping options such as LED. The fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30l-kyoto-oblong-pendant-15222/,https://2ndave.com/wp-content/uploads/2022/12/15222.jpg,1261
30″Sq Atlantis Pendant | 118188,"Energized by inventions that advocate reason, capitalism and individualism, Atlantis takes a contemporary approach to an industrial design. This pendant deploys thick layers of Contrail Mist Idalight with a Satin finish, connected with columns and hardware that are featured in a Blackwash finish. Wire suspensions provide additional support and a decorative touch. The fixture is custom crafted in the USA. Custom colors, styles, sizes and dimmable energy efficient lamping options such as LED are available. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30sq-atlantis-pendant-118188/,https://2ndave.com/wp-content/uploads/2022/12/118188.jpg,1261
30″Sq Madeline Pendant | 135766,"Old world craftsmanship comes to life with a stunning classic lantern design that entices. The exquisite Rainstone Idalight lantern, designed with two eight-light candelabras, is enhanced with a frame and hardware finished in Timeless Bronze. The fixture is custom crafted in the USA. Custom styles, designs, colors and dimmable energy efficient lamping options are available.",https://2ndave.com/product/30sq-madeline-pendant-135766/,https://2ndave.com/wp-content/uploads/2022/12/135766.jpg,1261
30″Sq Madeline Pendant | 144670,"Expert craftsmanship and a distinctive elegance come to light with a stunning classic lantern design that entices all to see. The exquisite Rainstone Idalight lens reveals 10 Ivory faux candlelights. This indoor/outdoor pendant is enhanced with an Antique Iron Gate finish. The overall height ranges from 47 to 142 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lantern styles, metal finishes and fixture sizes can be customized to your needs. UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/30sq-madeline-pendant-144670/,https://2ndave.com/wp-content/uploads/2022/12/144670.jpg,1261
30″Sq Mission Prime Inverted Pendant | 28673,This handsome mission style inverted pendant is handcrafted in the USA by artisans and hand hand finished in Craftsman Brown with Beige iridized glass panels.,https://2ndave.com/product/30sq-mission-prime-inverted-pendant-28673/,https://2ndave.com/wp-content/uploads/2023/02/28673.jpg,1261
30″Sq Rennes 12 LT Pendant | 148930,"An architecturally styled fixture with a fresh and stylish design. Give your decor an extra edge with this innovative fixture featuring two six-light faux candelabras inside a Clear Glass box and suspended by curved arms from above. The elaborate frame and hardware are hand finished in an Oil Rubbed Bronze. Handcrafted in the USA, the 30-inch square fixture is available in custom sizes, styles and colors. Custom sizes, styles and finishes are offered. Dimmable energy efficient lamping options such as LED are available. Rennes is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30sq-rennes-12-lt-pendant-148930/,https://2ndave.com/wp-content/uploads/2022/12/148930.jpg,1261
30″Sq Rennes 12 LT Pendant | 67716,"A sophisticated architecturally styled fixture is designed with a pizazz that is unique, fresh and stylish. Give your decor an extra edge with this breathtaking fixture, which is highlighted with a solid metal structure that surrounds a Clear Glass Lens encasing 12 Amber faux candlelights. The hardware and frame are featured in a handsome Charred Iron finish. Handcrafted in the USA, Rennes is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options. The 30-inch square pendant is UL and CUL listed for damp and dry locations.",https://2ndave.com/product/30sq-rennes-12-lt-pendant-67716/,https://2ndave.com/wp-content/uploads/2022/12/67716.jpg,1261
30″Sq Santa Fe Pendant | 181493,"A striking southwestern arrowhead design, the Santa Fe Pendant features a charming aura projected from Creme Carrare Idalight with bold geometric styling. The shade is complemented with an Antique Copper finished frame and hardware. The handcrafted ceiling fixture is ideal for ambient decorative lighting in hallways, foyers, entryways and other residential and commercial spaces. The fixture is handcrafted by skilled artisans in our 180,000 manufacturing facility in Yorkville, New York. The pendant is offered in custom sizes, designs and colors, as well as dimmable energy efficient lamping options such as LED. The 30-inch fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30sq-santa-fe-pendant-181493/,https://2ndave.com/wp-content/uploads/2022/12/181493.jpg,1261
30″Sq Tea House Lantern Pendant | 174259,"Inspired by Asian tea houses where people gather to chat, socialize and enjoy their favorite libations and hors-d’oeuvres, this pendant reflects the Hogyo-yane architectural roof style which complements the handsome frame and hardware featured in a Black finish. The shade is enhanced with straight line motif and Clear Seeded glass. Handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this fixture is available in custom colors, styles and sizes, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30sq-tea-house-lantern-pendant-174259/,https://2ndave.com/wp-content/uploads/2022/12/174259X10-1.jpg,1261
30″Sq Zandra Inverted Pendant | 138948,"Inspired by the Arts & Crafts design movement, Zandra is designed with an inverted Mission styled Creme Carrare Idalight diffuser that is complemented with a frame and hardware featured in a Bronze Metallic finish. The shade is accented with miniature square geometric designs in the central bands and five decorative studs on the finial. This 30-inch fixture, which illuminates with 4 customer supplied, G24q-3 26-watt Compact Fluorescent Lamps (CFLs), is custom crafted at our manufacturing facility in Upstate New York, in the USA. Custom colors, sizes and styles are available, as well as dimmable energy-efficient lamping options. The pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30sq-zandra-inverted-pendant-138948/,https://2ndave.com/wp-content/uploads/2022/12/138948.jpg,1261
30″Sq Zandra Semi-Flushmount | 140660,"Inspired by the Arts & Crafts design movement, Zandra is designed with an inverted Mission styled Beige Iridescent art glass diffuser that is complemented with a frame and hardware featured in an Antique Black finish. The shade is accented with miniature square geometric designs in the central bands and five decorative studs on the finial. This fixture is custom crafted at the manufacturing facility in Upstate New York, in the USA. Custom colors, sizes and styles are available, as well as dimmable energy-efficient lamping options. The fixture is UL and cUL listed.",https://2ndave.com/product/30sq-zandra-semi-flushmount-140660/,https://2ndave.com/wp-content/uploads/2022/12/140660.jpg,1261
30″W Arabesque Lighted Vanity Mirror | 160047,"Decorative accents and rose medallions accentuate this custom steel vanity fixture, which features a stunning Bakial glass diffuser. This luminous mirror is enhanced with a handsome frame in a Mahogany Bronze finish with Gold highlights. The fixture is ideal for fine baths in residential, hospitality and commercial settings. Custom crafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom colors, styles and sizes are available, as well as dimmable energy efficient lamping options such as LED. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-arabesque-lighted-vanity-mirror-160047/,https://2ndave.com/wp-content/uploads/2022/12/160047.jpg,1261
30″W Atom Enerjisi 6 LT Chandelier | 174579,"Like a complex gyroscopic structure, Timeless Bronze finished steel rings create a unique curvature pattern that evokes the illusion of revolutionary motion like a spinning gimbal rotating on its axis. The orbed frame envelopes a smaller frame similar to one that represents atomic energy, which wraps around an elegant Amber-colored faux 6-light candelabra. Custom crafted in the USA, this fixture is available in custom colors, designs and sizes, as well as dimmable energy efficient lamping options such as LED. The chandelier is UL and  cUL listed for damp and dry locations.",https://2ndave.com/product/30w-atom-enerjisi-6-lt-chandelier-174579/,https://2ndave.com/wp-content/uploads/2022/12/174579.jpg,1261
30″W Bell 6 LT Chandelier | 185646,"An exquisite chandelier design comes to light with illuminating allure and charm. Six Ivory faux candle lights topped with Parchment shades are perched on bobeches, which are embraced with gracefully curved arms in a Cimarron Bronze finish. The overall height of this pendant ranges from 38 to 81 inches and the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Special sizes, finishes and diffuser colors available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30w-bell-6-lt-chandelier-185646-2/,https://2ndave.com/wp-content/uploads/2022/12/185646.jpg,1261
30″W Bordeaux 6 LT Chandelier | 154148,"Offering a luxurious charm and elegance. Bordeaux features an elaborate design with 6 Ivory faux candlelights crowned with Cream Pleated Silk Shades. The shades are perched on floral bobeches embraced by curved metal arms with leaf accents in a stunning Pompeii Gold finish. Overall height ranges from 31 to 78 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Handcrafted in our 180,000 square foot manufacturing facility in Yorkville, New York. Fixture designs, metal finishes and sizes can be customized. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/30w-bordeaux-6-lt-chandelier-154148-2/,https://2ndave.com/wp-content/uploads/2022/12/154148.jpg,1261
30″W Centric 18 LT Chandelier | 117475,"The bold, eye-catching Cyclone simulates whirling winds of energy and gyration with twisting steel that is accentuated with 18 delicately placed beacons to help you weather the storm. The winding mass of steel surrounds a sturdy post, all featured in a Copper Vein finish. Make an impressive design statement that will wow guests in lobbies, conference rooms, entryways and other residential and commercial spaces. The fixture is handcrafted by master artisans in our Upstate New York manufacturing facility. Custom designs, styles, sizes and dimmable energy efficient lamping such as LEDs are available. This 30-inch wide chandelier is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-centric-18-lt-chandelier-117475-2/,https://2ndave.com/wp-content/uploads/2022/12/117475.jpg,1261
30″W Chronos 3 Arm Chandelier | 129534,"Custom styled for a distinctive architectural look, Chronos unveils three Trumpet styled shades in Sahara Taupe Idalight, which are featured in an elaborate steel frame in a Classic Rust finish. This fixture was created by the hands of artisans at our manufacturing facility in Upstate New York in the USA. Custom sizes, styles and colors are available, as well as dimmable, energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-chronos-3-arm-chandelier-129534/,https://2ndave.com/wp-content/uploads/2022/12/129534.jpg,1261
30″W Church Pendant | 122596,"Offering a dramatic inspirational profile and elaborate design. The Church pendant evokes a heavenly glow from Clear Water Glass featured in a hexagonal cylindrical-styled frame that intersects a crown-shaped hexagonal shade. The fixture is accented with a Saltire patterned border offered in a Mahogany Bronze finish that matches the look of the handsome hardware. The overall height ranges from 35 to 65 inches and the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. Custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Special sizes, finishes and diffuser colors available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30w-church-pendant-122596/,https://2ndave.com/wp-content/uploads/2022/12/122596.jpg,1261
30″W Cilindro Bahn Flushmount | 180144,"Offering a clean architectural look that will complement the most luxurious interiors, Cilindro Bahn creates soft illumination and sophistication with its elegant neutral palette. Eggshell Textrene is complemented with a Statuario Idalight bottom diffuser. Handcrafted by artisan hands in our manufacturing facility, this 30-inch wide ceiling fixture is enhanced with unique Bronze Metallic finished accents. Matching 36-inch fixture also available. Custom sizes, styles and finishes are available, as well as dimmable energy efficient lamping options. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/30w-cilindro-bahn-flushmount-180144/,https://2ndave.com/wp-content/uploads/2022/12/180144.jpg,1261
30″W Cilindro Cross Hatch Pendant | 130347,"Cilindro infuses a handsome look and architectural styling to upgrade the mood of any decor with a breath of energy. The pendant is custom crafted with Creme Carrare Idalight, which is complemented with Timeless Bronze hardware and decorative accents that punch up an energy-filled modern design and creates an architectural cross-hatch decorative appearance. This fixture was created by the hands of our artisans at its manufacturing facility in Upstate New York in the USA. Custom sizes, styles and colors are available, as well as dimmable, energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-cilindro-cross-hatch-pendant-130347/,https://2ndave.com/wp-content/uploads/2022/12/130347.jpg,1261
30″W Cilindro Quatrefoil Textrene Pendant | 146714,"Designed with a stunning, round profile that fits into fine homes, hotels and other commercial and hospitality locations, this pendant defines a distinctive sophisticated aesthetic. The Beige Textrene shade is complemented with Quatrefoil accents and hardware featured in a Mahogany Bronze finish and enhanced with a Statuario Idalight bottom diffuser. Handcrafted in the USA, this fixture is available in custom colors, styles and sizes, as well as dimmable energy efficient lamping options such as LED. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-cilindro-quatrefoil-textrene-pendant-146714/,https://2ndave.com/wp-content/uploads/2022/12/146714.jpg,1261
30″W Cilindro Tapered Pendant | 177582,"Designed with a round, tapered profile, this fascinating pendant defines a modern sophisticated aesthetic. The outer shade features Black TextraLite while the inner shade reveals White Textrene and is enhanced with a Statuario Idalight bottom diffuser. The stunning shade is enhanced with a metal frame and hardware featured in a Nickel powder coat finish. This fixture is custom crafted by highly skilled artisans at our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, styles and colors are available, as well as dimmable, energy efficient lamping options such as LED. The pendant is UL and cUL listed for damp and dry locations",https://2ndave.com/product/30w-cilindro-tapered-pendant-177582/,https://2ndave.com/wp-content/uploads/2022/12/177582.jpg,1261
30″W Cilindro Textrene Flushmount | 130454,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture defines a sophisticated aesthetic. This fixture features a White Textrene shade, which is enhanced with a Statuario Idalight bottom diffuser. The hardware is offered in a powder coated Nickel finish. Handcrafted by highly skilled artisans in our manufacturing facility in Upstate New York, this transitional styled fixture illuminates with customer-supplied CFLs. The fixture is available in a wide range of custom choices including various designs, colors, sizes and dimmable lamping options such as LED. This fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-cilindro-textrene-flushmount-130454/,https://2ndave.com/wp-content/uploads/2022/12/130454.jpg,1261
30″W Cilindro Textrene Pendant | 179929,"Designed with a curved profile and a clean architectural look, this appealing and versatile ceiling fixture reveals a sophisticated aesthetic. This pendant features a Blue Linen Textrene shade enhanced with a Statuario Idalight bottom diffuser. The hardware is offered in a Nickel powdercoat finish. Handcrafted by highly skilled artisans in our manufacturing facility in Upstate New York, this transitional styled pendant is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. This pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-cilindro-textrene-pendant-179929/,https://2ndave.com/wp-content/uploads/2022/12/179929.jpg,1261
30″W Cilindro Textrene Two Tier Pendant | 161663,"An architectural style for today’s popular interiors, this Cilindro pendant is designed with two tiers featured in Charcoal Beige Textrene, which is complemented with a Statuario Idalight bottom diffuser. The fixture is designed with hardware offered in a Brushed Nickel finish. Handcrafted by artisans our Yorkville, NY manufacturing facility in the USA. The pendant uses energy efficient GU24 compact fluorescent lamps (CFLs) for systems ranging from 120-277 watts. Custom options include endless possibilities in sizes, designs and colors, as well as dimmable energy efficient lamping options. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/30w-cilindro-textrene-two-tier-pendant-161663/,https://2ndave.com/wp-content/uploads/2022/12/161663.jpg,1261
30″W Commerce LED Semi-Flushmount | 146575,"A warm transitional look for residential and commercial spaces. Designed with a contemporary Botticino Idalight shade and topped with a Crystal Idalight diffuser, enhance with Cafe Noir finished hardware. Custom crafted by artisans in the USA in Upstate New York. Efficient LEDs deliver outstanding energy savings, high quality light and long lamp life.",https://2ndave.com/product/30w-commerce-led-semi-flushmount-146575/,https://2ndave.com/wp-content/uploads/2022/12/146575.jpg,1261
