name,description,link_url,image_url,manufacturer_id
15.5″Wide Merano 3 Light Wall Sconce | 141713,"Ornate hand-forged scrollwork and a medallion styled backplate create a rich, exquisite look for Merano which was inspired by Medieval French architectural styling. This unique wall fixture features 3 Amber faux candlelights perched on bobeches and enhanced with decorative accents and hardware featured in a meticulously hand-applied Chestnut finish, with Gold Highlights on the metal Acanthus leaves. This sconce is ideal to complement a variety of today’s interiors. Custom crafted in our 180,000 square foot manufacturing facility in the USA, this wall fixture is offered in custom sizes, finishes, and styles, as well as energy efficient lamping options. The 15.5-inch wide sconce is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-5wide-merano-3-light-wall-sconce-141713/,https://2ndave.com/wp-content/uploads/2022/12/141713.jpg,1261
15″ Hoja Semi-Flushmount | 193473,"Hoja is adorned with metal accents that replicate Acanthus leaves in a handsome French Bronze finish. This contoured ceiling fixture features a Travertine Idalight shade with decorative trim, a ballpoint accent and matching hardware. This fixture is ideal for a variety of rooms in fine residential, hospitality and commercial settings. Hoja is handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-hoja-semi-flushmount-193473/,https://2ndave.com/wp-content/uploads/2022/12/193473.jpg,1261
15″ Square Monaca Flushmount | 251717,"This striking geometric form is inspired by Mission and Craftsman styles from the early 20th century. This unique ceiling fixture features a shade with Frosted Seeded Glass and laser-cut Feather Accents integrated with a geometric pattern. Black Cracked Ice finished accents adorn this stunning ceiling luminaire. The Monaca Flushmount is included in our American made, American designed, handcrafted Mission Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-square-monaca-flushmount-251717/,https://2ndave.com/wp-content/uploads/2023/02/251717.jpg,1261
15″ Square Quadrato 4 Light Semi-Flushmount | 246442,"Rendering a stunning architectural look. This structural cube-like design features a sophisticated Wrought Iron metal frame and decorative accents. The ceiling fixture renders a Clear Float Glass lens that reveals 4 Edison-styled lamps for beautiful ambient illumination. The Quadrato 4 Light Semi-Flushmount is included in our American-made, American-designed, handcrafted Transitional Collection and manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-square-quadrato-4-light-semi-flushmount-246442/,https://2ndave.com/wp-content/uploads/2022/12/246442.jpg,1261
15″ Square Terena 4 Light Pendant | 137164,"Add a graceful design element to your interiors while conjuring up an effervescent atmosphere with this elegant pendant, which reveals Clear Seeded Glass and a shapely frame with decorative accents featured in a Timeless Bronze finish. The shade reveals a 4-light faux candelabra. Custom crafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this fixture can be specified as to the style, size, and finish personalizing each as a one of a kind piece or create in a single theme for an entire home or venue. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-square-terena-4-light-pendant-137164/,https://2ndave.com/wp-content/uploads/2022/12/137164.jpg,1261
15″ Square Terena 4 Light Pendant | 178791,"Add a graceful design element to your interiors while conjuring up an effervescent atmosphere with this elegant pendant, which reveals Clear Seeded Glass and a shapely frame with decorative accents featured in an Antique Iron Gate finish. Custom crafted by artisans in our 180,000 square foot manufacturing facility in Yorkville, New York, this fixture can be specified as to the style, size, and finish personalizing each as a one of a kind piece or create in a single theme for an entire home or venue. The pendant is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-square-terena-4-light-pendant-178791/,https://2ndave.com/wp-content/uploads/2022/12/178791.jpg,1261
15″ Wide Angelique 2 Light Wall Sconce | 202222,"Rich charm and elegance come to light with Angelique. This 2-light wall sconce is designed as a dramatic accent for a hallway, entryway or any other room. The enchanting wall fixture features Ivory faux candlelights crowned with Natural Linen Shades. The shades are perched on bobeches, with Hand Forged Iron scrolled arms and stylized diamond shaped hardware featured in an Old Red Barn finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Available in custom sizes, shade colors, and finishes. UL and cUL listed for dry and damp locations; however, we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/15-wide-angelique-2-light-wall-sconce-202222/,https://2ndave.com/wp-content/uploads/2022/12/202222X10-1.jpg,1261
15″ Wide Austin Wall Sconce | 255439,"An eye-catching wall sconce design. This stunning, tapered silhouette and curved crown finished in a bold Blackwash make Austin a stylish standout. Weaving elements of classic traditional flair into a chic design with timeless appeal, this wall luminaire features a Clear Glass lens that reveals three complementary faux candlelights. The Austin Wall Sconce is included in our American-made, American-designed, handcrafted Transitional Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-austin-wall-sconce-255439/,https://2ndave.com/wp-content/uploads/2023/02/255439.jpg,1261
15″ Wide Bordeaux 2 Light Wall Sconce | 259749,"Offering a luxurious charm and elegance. Bordeaux features 2 Ivory faux candlelight crowned with 2 Natural Off-White Textrene Shades perched on smooth bobeches embraced by Hand-Forged Iron scrolled arms. The fixture features metal leaf accents in a stunning Rust finish. The Bordeaux Wall Sconce is included in our American-made, American-designed, handcrafted Transitional Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations; however, we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shades.",https://2ndave.com/product/15-wide-bordeaux-2-light-wall-sconce-259749/,https://2ndave.com/wp-content/uploads/2023/03/259749.jpg,1261
15″ Wide Castilla 2 Light Wall Sconce | 115642,"Decorative and enchanting, rich charm and and elegance come to light with the Castilla wall sconce, which is designed as a dramatic accent for a hallway, entryway or any other room. The sconce features 2 Ivory faux candlelights perched on Gothic styles bobeches with diamond shaped points and hand-forge Iron hardware featured in a Gilded Tobacco finish. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The wall fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-castilla-2-light-wall-sconce-115642/,https://2ndave.com/wp-content/uploads/2022/12/115642.jpg,1261
15″ Wide Cilindro Rame Flushmount | 233547,"Discover a unique decorative look and industrial lighting design. A Weave-Tex Grid frame reveals 4 Complementary Faux Candlelights with customer supplied lamps from within. Cilindro Rame offers solid hardware and a frame featured in a Brown Metallic finish. This truly distinctive openwork design is ideal for residential, hospitality or commercial settings.This lighting fixture is Domestically Produced in the USA at our Yorkville, NY manufacturing facility.Offered in a myriad of sizes, candlelight colors and metal finishes that can be customized to your taste. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-cilindro-rame-flushmount-233547/,https://2ndave.com/wp-content/uploads/2022/12/233547.jpg,1261
15″ Wide Cilindro Rame Flushmount | 256953,"Discover a unique decorative look and industrial lighting design. A Weave-Tex Grid frame reveals 4 Complementary Faux Candlelights with customer-supplied lamps from within. Cilindro Rame offers solid hardware and a frame featured in a Tyler Bronze finish. This distinctive openwork design is ideal for residential, hospitality, or commercial settings. The Cilindro Rame Flushmount is included in our American-made, American-designed, handcrafted Industrial Lighting Collection. Manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-cilindro-rame-flushmount-256953/,https://2ndave.com/wp-content/uploads/2023/02/256953.jpg,1261
15″ Wide Cilindro Textrene Pendant | 166656,"A modern interpretation of a classic form, the Cilindro features an Eggshell White Textrene shade which is complemented with hardware in a luxurious Nickel finish. The architectural drum pendant is enhanced with a Statuario Idalight bottom diffuser. This transitional fixture was created by the hands of our artisans at its manufacturing facility in Upstate New York in the USA. Custom sizes, styles and colors are available, as well as dimmable, energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-cilindro-textrene-pendant-166656/,https://2ndave.com/wp-content/uploads/2022/12/166656.jpg,1261
15″ Wide Classic 2 Light Wall Sconce | 118552,"Designed as a sophisticated illuminating accent for any room or corridor, this wall sconce features two Ivory faux candlelights with Brown Parchment Shades perched on bobeches which are embraced by curved arms. This elegant fixture offers decorative hardware in a warm Rustic Iron finish. Handcrafted by highly skilled artisans in the USA, the sconce is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The Classic 14.5-inch wide sconce is UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture.",https://2ndave.com/product/15-wide-classic-2-light-wall-sconce-118552/,https://2ndave.com/wp-content/uploads/2022/12/118552.jpg,1261
15″ Wide Desert Arrow Wall Sconce | 233675,The material is Steel and Mica. The finish is Distressed Rust. The diffuser is Amber Mica.,https://2ndave.com/product/15-wide-desert-arrow-wall-sconce-233675/,https://2ndave.com/wp-content/uploads/2022/12/233675.jpg,1261
15″ Wide Dominic Wall Sconce | 118047,"Taking rich elegance to an entirely new level, Dominic features a Clear Seeded Glass lantern suspended by an exquisite Hand forged Iron Scroll arm and accents with complementary frame and hardware in a Cajun Spice finish. The shade reveals a 4-light Ivory faux candelabra that delivers beautiful ambient illumination. This lovely wall sconce is ideal for fine interior and exteriors. Handcrafted in our manufacturing facility in Yorkville, NY, the fixture is available in custom sizes, styles, finishes and dimmable energy efficient lamping options including LED. The 46-inch tall fixture is UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/15-wide-dominic-wall-sconce-118047/,https://2ndave.com/wp-content/uploads/2022/12/118047.jpg,1261
15″ Wide Epare 4 Light Chandelier | 115627,"Graceful and elegant with a pear-like silhouette, this tasteful pendant features an Amber four-light faux candelabra with an intricately curved frame. The hardware, frame and decorative accents are featured in a handsome Blackwash finish. This charming pendant is handcrafted by highly skilled artisans in Upstate New York. This 15-inch wide fixture is available in custom sizes, designs and finishes, as well as dimmable energy efficient lamping options such as LED. Epare is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-epare-4-light-chandelier-115627/,https://2ndave.com/wp-content/uploads/2022/12/115627.jpg,1261
15″ Wide Fleur de Lys 2 Light Wall Sconce | 255146,"A rich, refined twist on a classic elegant lighting design. This exquisite ADA Compliant wall sconce features a Cimarron Bronze finished frame embracing 2 Ivory Faux candlelights perched on bobeches. This opulent, sumptuous fixture is inspired by the distinctive Fleur-de-lis design in the splendid chateaus of France. The Fleur de Lys 2 Light Wall Sconce is included in our American-made, American-designed, handcrafted Traditional Lighting Collection. Manufactured in Yorkville, NY. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-fleur-de-lys-2-light-wall-sconce-255146/,https://2ndave.com/wp-content/uploads/2023/02/255146.jpg,1261
15″ Wide Fleur de Lys 2 LT Wall Sconce | 198850,"An opulent, sumptuous fixture topped with a distinctive Fleur-de-lis accent and inspired by the great chateaus of France. This exquisite wall sconce features a Distressed Costello Black finished frame and hardware with 2 Ivory faux candlelights perched on bobeches. This fixture is handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Upstate New York. This exquisite sconce is available in a wide range of custom choices including various designs, colors, sizes and dimmable energy efficient lamping options such as LED. This ADA Compliant wall sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-fleur-de-lys-2-lt-wall-sconce-198850/,https://2ndave.com/wp-content/uploads/2022/12/198850.jpg,1261
15″ Wide Francesca 2 Light Wall Sconce | 137704,no description available.,https://2ndave.com/product/15-wide-francesca-2-light-wall-sconce-137704/,https://2ndave.com/wp-content/uploads/2022/12/137704.jpg,1261
15″ Wide Hoja Inverted Pendant | 197003,"The Hoja pendant is adorned with metal accents that replicate Acanthus leaves in a handsome French Bronze finish. This contoured ceiling fixture features a Sahara Taupe Idalight shade with decorative trim, a ballpoint accent and matching hardware. The overall height of this pendant ranges from 19 to 30 inches as the chain length can be easily adjusted in the field to accommodate your specific lighting application needs. This fixture is ideal for a variety of spaces in fine residential, hospitality and commercial settings. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. This fixture is handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-hoja-inverted-pendant-197003/,https://2ndave.com/wp-content/uploads/2022/12/197003.jpg,1261
15″ Wide Hoja Semi-Flushmount | 216090,"Hoja is adorned with metal accents that replicate Acanthus leaves in a handsome Rokusho finish. This contoured ceiling fixture features a stunning Travertine Idalight shade with decorative trim, a decorative finial and matching hardware. The luminaire is handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Lens colors, metal finishes and sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-hoja-semi-flushmount-216090/,https://2ndave.com/wp-content/uploads/2022/12/216090.jpg,1261
15″ Wide Jayne Wall Sconce | 245334,"A luxurious multi dimensional design reveals the elegant, distinguished architectural look of this wall fixture. Clean sophistication astounds with round surfaces and straight lines to enhance a room while providing an effective source of light. The fixture features a cylindrical diffuser wrapped with a decorative element, both featured in Statuario Idalight. The luminaire is enhanced with Mahogany Bronze finished accents and hardware and is perfect illumination for corridors and other rooms. Handcrafted by highly skilled artisans in the USA. Options include energy efficient lamping options, as well as custom sizes, styles and colors. This sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-jayne-wall-sconce-245334/,https://2ndave.com/wp-content/uploads/2022/12/245334.jpg,1261
15″ Wide Kenneth 2 Light Wall Sconce | 120137,"Inspired by a lucky Shamrock motif, rich charm and elegance come to light with Kenneth. This exquisite sconce is designed as a dramatic illuminating accent for any room in a residential, hospitality or commercial setting. This enchanting fixture features 2 Ivory faux candlelights perched on bobeches, with scrolled arms, accents and hardware featured in a Gilded Tobacco finish. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this lovely wall fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The 21-inch tall sconce is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-kenneth-2-light-wall-sconce-120137/,https://2ndave.com/wp-content/uploads/2022/12/120137.jpg,1261
15″ Wide Kenneth 2 Light Wall Sconce | 255149,"Rich charm and elegance come to light with this Kenneth wall sconce. This fixture is designed as a dramatic illuminated accent for a corridor, lobby, or any other room where you want to make a design statement. This enchanting luminaire features 2 Ivory faux candlelights perched on bobeches. Hand-Forged Iron scrolled arms and accents are featured in Antique Brass, a premium hand-applied finish. The Kenneth Wall Sconce is included in our American-made, American-designed, handcrafted Traditional Lighting Collection and manufactured in Yorkville, New York. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-kenneth-2-light-wall-sconce-255149/,https://2ndave.com/wp-content/uploads/2023/02/255149.jpg,1261
15″ Wide Kenneth 3 Light Wall Sconce | 120138,"Inspired by a lucky Shamrock motif, rich charm and elegance come to light with Kenneth. This exquisite sconce is designed as a dramatic illuminating accent for any room in a residential, hospitality or commercial setting. This enchanting fixture displays 3 Ivory faux candlelights perched on bobeches, with scrolled arms, accents and hardware featured in Rustic Iron. Handcrafted by highly skilled artisans in our Upstate New York manufacturing facility, this stunning wall fixture is available in custom sizes, styles, colors and dimmable energy efficient lamping options such as LED. The 21-inch tall sconce is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-kenneth-3-light-wall-sconce-120138/,https://2ndave.com/wp-content/uploads/2022/12/120138.jpg,1261
15″ Wide Lucy Wall Sconce | 162858,"Evoking an elegant transitional look, this Lucy wall sconce features uniquely formed Clear Glass hoops custom crafted and interlocked into an enticing, intricate design. The fixture reveals a curved Black Pleated Textrene shade which is enhanced with Blackened Pewter finished hardware. The sconce is handcrafted in the USA and available in custom sizes, colors and styles. Dimmable energy efficient lamping options such as LED are available. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-lucy-wall-sconce-162858/,https://2ndave.com/wp-content/uploads/2022/12/162858.jpg,1261
15″ Wide Marin Pendant | 119842,"An exquisite pendant for a variety of home, hospitality and commercial settings, the Clear Seeded Glass lens reveals an Ivory 4-light faux candelabrum for brilliant ambient illumination. Gilded Tobacco finished scrollwork with matching frame and hardware provide a graceful elegant look and attention to detail. The decorative fixture, which is perfect to welcome guests as a foyer or entryway luminaire or a centerpiece in any room, is custom crafted by artisans using time-honored artisanship in Upstate New York in the USA. Dimmable energy efficient lamping options such as LED, as well as custom sizes, styles and colors, are available. The 15-inch wide lantern is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-marin-pendant-119842/,https://2ndave.com/wp-content/uploads/2022/12/119842.jpg,1261
15″ Wide Phillipe 2 Light Wall Sconce | 247587,no description available.,https://2ndave.com/product/15-wide-phillipe-2-light-wall-sconce-247587/,https://2ndave.com/wp-content/uploads/2022/12/247587.jpg,1261
15″ Wide Phoenix Wall Sconce | 120203,"An artistic cluster of winged Amber Mica panels perched on a round bobeche and geometric arm and frame featured in a Bold Blackwash finish. The dramatic wall design delivers inviting ambient illumination for hallways and other areas in homes, hotels and other commercial spaces. Custom crafted in Upstate New York, this sconce is offered in special sizes, design and colors. Dimmable energy efficient lamping options are offered. The 25-inch tall wall fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-phoenix-wall-sconce-120203/,https://2ndave.com/wp-content/uploads/2022/12/120203.jpg,1261
15″ Wide Porte Tournante Pendant | 202044,"Porte Tournante features a classic open frame design. The pendant offers an appealing profile and delivers beautiful ambient illumination from four customer supplied Ivory faux candle lights. The hardware is featured in an Oil Rubbed Bronze finish. Handcrafted by skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, NY. Custom sizes, styles, and colors are offered. Dimmable energy efficient lamping options are available. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-porte-tournante-pendant-202044/,https://2ndave.com/wp-content/uploads/2022/12/202044.jpg,1261
15″ Wide Porte Tournante Pendant | 233605,"Porte Tournante features a classic open frame lighting design. The pendant offers an appealing profile and delivers beautiful ambient illumination from four customer supplied Ivory faux candlelights. The hardware is featured in a Brown Metallic finish. Overall height ranges from 35 to 58 as the chain can be easily adjusted in the field. Made to Order in our 180,000 square foot US manufacturing facility in Yorkville, NY. Custom sizes, metal finishes, and faux candlelight colors are offered. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-porte-tournante-pendant-233605/,https://2ndave.com/wp-content/uploads/2022/12/233605.jpg,1261
15″ Wide Royan Wall Sconce | 115457,"Exquisite charm and sophistication come to light in a distinctive style. Enjoy the time-honored look of Royan, an authentic lantern design with classic styling and handcrafted construction. This shapely pendant features a Clear Glass lens that reveals a Silver Mica diffuser. The unique shade is enhanced with a frame and hardware featured in a handsome Golden Verdigris finish with an array of Acanthus leaf accents in an Antique Copper finish. The sconce is available in custom colors, designs, sizes and dimmable energy efficient lamping options such as LED. The 31-inch tall fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-royan-wall-sconce-115457/,https://2ndave.com/wp-content/uploads/2022/12/115457.jpg,1261
15″ Wide Slenderleaf 1 Light Wall Sconce | 120770,"Stunning elegance comes to light in stylish fashion. A Textrene shade crowns an Ivory faux candelight perched on a floral styled bobeche. Slender leaf accents and hardware are featured in an Antique Iron Gate finish. Handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Available in special shade colors, finishes and sizes. UL and cUL listed for dry and damp locations however we do not recommend installing it in spaces that experience a large amount of moisture due to the fabric shade.",https://2ndave.com/product/15-wide-slenderleaf-1-light-wall-sconce-120770/,https://2ndave.com/wp-content/uploads/2022/12/120770.jpg,1261
15″ Wide Symone Wall Sconce | 211753,"This exquisitely ornament lantern features a delicate array of Acanthus leaves, floral accents and Handforged Iron Scrollwork in a Brown Metallic finish. The Clear Glass lens reveals a complementary four light faux candelabra that provides beautiful ambient illumination. This elegant wall sconce is crafted of solid steel and ideal for indoor and outdoor lighting applications. The Symone is custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom sizes, diffuser colors and finishes are available. UL and cUL listed for dry, damp and wet locations.",https://2ndave.com/product/15-wide-symone-wall-sconce-211753/,https://2ndave.com/wp-content/uploads/2022/12/211753.jpg,1261
15″ Wide Thurston Inverted Pendant | 245593,no description available.,https://2ndave.com/product/15-wide-thurston-inverted-pendant-245593/,https://2ndave.com/wp-content/uploads/2022/12/245593.jpg,1261
15″ Wide Thurston Semi-Flushmount | 255161,"For a sophisticated look that will add cool appeal to any space, Thurston is designed with a Fleshtone Idalight diffuser that is complemented with hardware featured in a French Bronzed finish. The transitionally styled fixture is perfect for enhancing corridors, lobbies, living rooms and other areas in both residential and commercial environments. This ceiling fixture is crafted by the highly skilled hands of skilled artisans in the Yorkville, New York in the USA. Custom styles, sizes and colors are available, as well as dimmable energy efficient lamping options. UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15-wide-thurston-semi-flushmount-255161/,https://2ndave.com/wp-content/uploads/2022/12/255161.jpg,1261
15″ Wide Wyant Flushmount | 195444,"A strikingly handsome yet elegant ceiling fixture design complemented with the luster of appealing metal hardware. Stunning Maduro Idalight diffuses beautiful ambient light through this lantern which is complemented with a frame, decorative accents and hardware featured in a Timeless Bronze finish. Handcrafted by highly skilled artisans in our 180,000 square manufacturing facility in Yorkville, New York. Diffuser colors, metal finishes and fixtures sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-wyant-flushmount-195444/,https://2ndave.com/wp-content/uploads/2022/12/195444.jpg,1261
15″ Wide Wyant Flushmount | 205081,"A strikingly handsome yet elegant ceiling fixture design complemented with the luster of appealing metal hardware. Stunning Travertine Idalight diffuses beautiful ambient light through this lantern which is complemented with a frame, decorative accents and hardware featured in a Wrought Iron finish. Handcrafted by highly skilled artisans in our 180,000 square manufacturing facility in Yorkville, New York. Candlelight colors, metal finishes and fixtures sizes can be customized to meet your needs. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15-wide-wyant-flushmount-205081/,https://2ndave.com/wp-content/uploads/2022/12/205081.jpg,1261
15″Sq Hancock Lantern Post Mount | 111483,no description available.,https://2ndave.com/product/15sq-hancock-lantern-post-mount-111483/,https://2ndave.com/wp-content/uploads/2023/02/111483.jpg,1261
15″Sq Marin Pendant | 171286,"An exquisite pendant for a variety of settings, the stunning Botticino Idalight diffuser with scrolling metalwork provides a graceful elegant look and attention to detail. The pendant is designed with a decorative frame and hardware featured in a warm Coffee Bean finish. The fixture, which is perfect to welcome guests as a foyer or entryway luminaire or a centerpiece in any room, is custom crafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Dimmable energy efficient lamping options, as well as custom sizes, styles and colors, are available. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15sq-marin-pendant-171286/,https://2ndave.com/wp-content/uploads/2022/12/171286.jpg,1261
15″Sq Quadrato Kitzi Pendant | 163927,"This architecturally styled fixture offers a unique, clean design to match any interiors. Give your decor an extra edge with this pendant, which is highlighted with a solid steel structure that surrounds a Statuario Idalight diffuser The hardware and frame are featured in an Oil Rubbed Bronze finish. Handcrafted in the USA, Kitzi is available in custom sizes, styles and finishes, as well as dimmable energy efficient lamping options. UL and CUL listed for damp and dry locations.",https://2ndave.com/product/15sq-quadrato-kitzi-pendant-163927/,https://2ndave.com/wp-content/uploads/2022/12/163927.jpg,1261
15″W Aneila Honeycomb Wall Sconce | 170757,"Rich styling and elegance come to light with Aneila. This wall sconce pairs curved Beige art glass with detailed scrolled hardware and decorative elements that are featured in a Timeless Bronze with Highlights finish. Handcrafted in the USA, this exquisite fixture is available in custom sizes, styles and colors. Dimmable energy efficient lamping options are available. UL and cUL listed for damp and dry locations",https://2ndave.com/product/15w-aneila-honeycomb-wall-sconce-170757/,https://2ndave.com/wp-content/uploads/2022/12/170757.jpg,1261
15″W Bastille Omega Wall Sconce | 181919,"A brilliant incarnation of a stylized lantern used to illuminate old world fortress paths and alleyways in historic Paris. The curved header and tapered frame are hand finished in Textured Black. The Crystal Idalight lens complements the housing which is completely removable for re-lamping. Handcrafted by highly skilled artisans in our Yorkville, NY manufacturing facility. This sconce is available in custom sizes, finishes, and designs, and with dimmable energy efficient lamping options such as LED. The 15-inch wide fixture is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15w-bastille-omega-wall-sconce-181919/,https://2ndave.com/wp-content/uploads/2022/12/181919.jpg,1261
15″W Channell Pendant | 119125,"The Channell pendant features a tapered, pleated Antique Cream Textrene shade which is enhanced with a Statuario Idalight bottom diffuser. The hardware and final are featured in a Chrome Powdercoat finish. Handmade by highly skilled artisans in our manufacturing facility in Yorkville, NY, this fixture is available in custom sizes, styles and colors, as well as dimmable energy efficient lambing options. The 15-inch wide pendant is UL and cUL listed for dry and damp locations, however we do not recommend installing it in spaces that experience a large amount of moisture.",https://2ndave.com/product/15w-channell-pendant-119125/,https://2ndave.com/wp-content/uploads/2022/12/119125.jpg,1261
15″W Cilindro Campbell Flushmount | 167935,"Designed with a clean round profile that fits into the homes and structures of nearly any architectural era, this ceiling fixture defines a distinctive sophisticated aesthetic. The robust frame and hardware are featured in a Steel finish with Clear glass that surrounds a Frosted Idalight diffuser. LED lamps provide superlative light, energy savings, reduced maintenance and long life. Handcrafted in the USA, this fixture is available in custom colors, styles and sizes, as well as dimmable energy efficient lamping options. UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15w-cilindro-campbell-flushmount-167935/,https://2ndave.com/wp-content/uploads/2022/12/167935.jpg,1261
15″W Cilindro Espiral LED Pendant | 150323,"With the grace and architecture of a spiral staircase, a delicate candelabra with bobeches and candlelights illuminate from within this cylindrical Crystal Idalight pendant. All hardware including frame, bands and accents are hand finished in Timeless Bronze. The fixture is handcrafted by highly skilled artisans in our 180,000 square foot manufacturing facility in Yorkville, New York. Custom options include various sizes, colors, designs and dimmable energy efficient lamping. The pendant is UL and cUL listed for dry and damp locations.",https://2ndave.com/product/15w-cilindro-espiral-led-pendant-150323/,https://2ndave.com/wp-content/uploads/2022/12/150323.jpg,1261
15″W Epare 4 LT Pendant | 115225,"Graceful and elegant with a pear-like silhouette, this tasteful pendant features a four-light faux candelabra with an intricately curved frame. The hardware, frame and decorative accents are featured in a luxurious Corinth finish. This pendant is handcrafted by highly skilled artisans in Upstate New York. This fixture is available in custom sizes, designs and finishes, as well as dimmable energy efficient lamping options such as LED. Epare is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15w-epare-4-lt-pendant-115225/,https://2ndave.com/wp-content/uploads/2023/02/115225.jpg,1261
15″W Farrah Wall Sconce | 136409,"A unique transitional design that blends accordion styling with a geometrical channeled motif. Sahara Taupe Idalight is featured with serrated edges and complemented with a linear ladder shaped frame revealing a Rustic Iron finish and Statuario Idalight panels. The ADA Compliant wall sconce, which is perfect for residential, hospitality and commercial spaces, is handcrafted in our manufacturing facility in Upstate New York. Custom styles, colors, sizes and dimmable energy efficient lamping options such as LED are available. The 15-inch wall fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15w-farrah-wall-sconce-136409/,https://2ndave.com/wp-content/uploads/2022/12/136409.jpg,1261
15″W Francesca Wall Sconce | 145914,"Like the rapid flow of a waterfall, exquisite strands of crystal beads drape under a Pebble Textrene Shade. This transitional wall sconce combines the elegance of crystal with the casual sophistication of fabric. The steel hardware and backplate are featured in a Pewter finish. Custom options include special sizes, designs, finishes and dimmable energy efficient lamping options such as LED. The fixture is UL and cUL listed for damp and dry locations.",https://2ndave.com/product/15w-francesca-wall-sconce-145914/,https://2ndave.com/wp-content/uploads/2022/12/145914.jpg,1261
